row_index,requestId,processId,Month_Str,TAT_Days,TAT_Bucket,Hold_Count,onHoldReasonDescription,Hold_Days
504,REQY82LUJW0H5HJ,PRCZNR2Q4V6,2025-01,,,1.0,Underwriting questions review needed,0.125
505,REQ5IR2T3L7FX4E,PRC5SDH22VG,2025-10,,,2.0,Payment pending confirm receipt,31.041666666666668
505,REQ5IR2T3L7FX4E,PRC5SDH22VG,2025-10,,,2.0,Payment pending confirm receipt,30.916666666666668
506,REQPIPXOZKX96WX,PRCTDXEQGIR,2025-10,,,1.0,System issue retry later,0.08333333333333333
507,REQBMY7OX9R00JR,PRCI0IX8B65,2025-04,2.7916666666666665,1-4 days,3.0,Missing documents customer to provide,1.5416666666666667
507,REQBMY7OX9R00JR,PRCI0IX8B65,2025-04,2.7916666666666665,1-4 days,3.0,Missing documents customer to provide,2.0416666666666665
509,REQU0WOY5WGGRH6,PRCIZADH6SO,2025-08,4.291666666666667,5-7 days,1.0,Payment pending confirm receipt,90.29166666666667
510,REQH6AN3CXIQZ31,PRC9O4CWR1H,2025-07,,,1.0,Unknown,30.166666666666668
512,REQQRFME5CNI7E1,PRC35RL321I,2025-03,,,1.0,Missing documents customer to provide,31.25
513,REQXDNQVA45A5HJ,PRCL92ODUG6,2025-03,,,1.0,Payment pending confirm receipt,0.625
515,REQ9A0WT9IA8MWR,PRCF30E3HVW,2025-06,,,2.0,Missing documents customer to provide,91.33333333333333
515,REQ9A0WT9IA8MWR,PRCF30E3HVW,2025-06,,,2.0,Missing documents customer to provide,31.166666666666668
522,REQW5VTN7MARL9B,PRCYL7X0187,2025-01,,,1.0,Customer request waiting response,0.08333333333333333
529,REQTXNEUNT5M5O7,PRCM3ETPDY2,2025-08,,,1.0,Missing documents customer to provide,2.4583333333333335
535,REQ9P9S3MGJ7DZT,PRC988QHOQ3,2025-05,,,1.0,Missing documents customer to provide,61.416666666666664
536,REQM6UU9TX1MYBM,PRCMIX3BZUP,2025-03,,,1.0,System issue retry later,1.875
538,REQ8LX3PCNS87Z8,PRC7MYEV8NS,2025-12,,,2.0,System issue retry later,61.791666666666664
538,REQ8LX3PCNS87Z8,PRC7MYEV8NS,2025-12,,,2.0,System issue retry later,30.875
544,REQ5NPWAYGVIFIZ,PRC8K5HZNLX,2025-09,6.166666666666667,5-7 days,1.0,Underwriting questions review needed,0.16666666666666666
548,REQIP1WJ4MT8XMS,PRCHM6E933Q,2025-03,,,3.0,Customer request waiting response,2.25
548,REQIP1WJ4MT8XMS,PRCHM6E933Q,2025-03,,,3.0,Customer request waiting response,2.5833333333333335
548,REQIP1WJ4MT8XMS,PRCHM6E933Q,2025-03,,,3.0,Customer request waiting response,1.7083333333333333
553,REQH5XVUPH25AKC,PRCLFY0GOGY,2025-10,,,1.0,Payment pending confirm receipt,1.9166666666666667
559,REQOV3YO739QAKN,PRC9PLX5W5K,2025-08,0.6666666666666666,1-4 days,1.0,Underwriting questions review needed,90.875
566,REQKI5MLDIZ98XL,PRCOU2JK7ZN,2025-09,,,1.0,Missing documents customer to provide,1.1666666666666667
571,REQVCCL07OMP166,PRCUN3AZZ53,2025-06,,,1.0,Customer request waiting response,0.375
572,REQ37Q02BK8QKZT,PRCAKMGX08I,2025-11,,,1.0,Underwriting questions review needed,2.8333333333333335
574,REQZKDKNK26X3CF,PRCYC6X1T0E,2025-10,,,3.0,System issue retry later,90.66666666666667
574,REQZKDKNK26X3CF,PRCYC6X1T0E,2025-10,,,3.0,System issue retry later,91.75
574,REQZKDKNK26X3CF,PRCYC6X1T0E,2025-10,,,3.0,System issue retry later,61.416666666666664
576,REQZPZP68370J7P,PRC6XSD92QR,2025-07,,,3.0,System issue retry later,2.9583333333333335
576,REQZPZP68370J7P,PRC6XSD92QR,2025-07,,,3.0,System issue retry later,2.8333333333333335
576,REQZPZP68370J7P,PRC6XSD92QR,2025-07,,,3.0,System issue retry later,1.7083333333333333
577,REQL9EZ36EP2R91,PRC6E7C18DQ,2025-09,,,1.0,Unknown,0.5416666666666666
578,REQ1YOBNHBCCH5S,PRC0KSIR3GQ,2025-02,,,2.0,Payment pending confirm receipt,29.708333333333332
578,REQ1YOBNHBCCH5S,PRC0KSIR3GQ,2025-02,,,2.0,Payment pending confirm receipt,60.333333333333336
579,REQ9PDKDKOVJL21,PRCNZ3HZ3VN,2025-01,,,1.0,Underwriting questions review needed,61.208333333333336
580,REQO3NQYO0YIV8I,PRC46RAN5P8,2025-11,,,1.0,Payment pending confirm receipt,1.9583333333333333
582,REQAF8M3FN2DLQV,PRCK7CFU69P,2025-09,,,2.0,Payment pending confirm receipt,2.3333333333333335
585,REQS5NBT55YOUZD,PRCN33U4NQ3,2025-09,,,1.0,Missing documents customer to provide,2.4583333333333335
589,REQCKACSD2T30P8,PRCLSZTN444,2025-04,,,2.0,Customer request waiting response,30.041666666666668
589,REQCKACSD2T30P8,PRCLSZTN444,2025-04,,,2.0,Customer request waiting response,61.125
592,REQO5A3BVYP9SXP,PRCNHH6RFHH,2025-05,,,2.0,Payment pending confirm receipt,61.0
592,REQO5A3BVYP9SXP,PRCNHH6RFHH,2025-05,,,2.0,Payment pending confirm receipt,60.458333333333336
594,REQLT33ERNYQH5K,PRC50X7TX3U,2025-07,,,1.0,Missing documents customer to provide,2.4583333333333335
596,REQ35P49VZBGK88,PRCA20DUCGD,2025-01,,,1.0,Missing documents customer to provide,1.7083333333333333
597,REQ8EKIH34YBIBH,PRCDJDAU1S3,2025-08,,,2.0,Customer request waiting response,0.75
597,REQ8EKIH34YBIBH,PRCDJDAU1S3,2025-08,,,2.0,Customer request waiting response,89.70833333333333
603,REQQZ5G2FCZY5IS,PRC28TTJSRA,2025-08,,,1.0,Underwriting questions review needed,60.416666666666664
604,REQDJGQDJKN073X,PRCF5QX6GXN,2025-04,,,1.0,Missing documents customer to provide,2.1666666666666665
607,REQHM5AMW6IMKDG,PRC4DG42GPZ,2025-11,,,1.0,Unknown,1.375
611,REQ92O64ZBT2W3A,PRCO2713AER,2025-08,,,1.0,Underwriting questions review needed,30.583333333333332
616,REQE1QMHHOPYB5X,PRC43OFRFO4,2025-03,4.458333333333333,5-7 days,2.0,Underwriting questions review needed,30.458333333333332
616,REQE1QMHHOPYB5X,PRC43OFRFO4,2025-03,4.458333333333333,5-7 days,2.0,Underwriting questions review needed,30.166666666666668
617,REQ6WNUSDKVV1MD,PRCABU0ODKH,2025-06,,,1.0,Underwriting questions review needed,1.9166666666666667
618,REQJ2JGWMZMMKNW,PRC80MDWFO4,2025-12,,,1.0,Unknown,2.75
620,REQL57PLWUWWJUU,PRCHIV7D947,2025-06,,,1.0,Customer request waiting response,1.7916666666666667
621,REQY0RNOAAYXMRJ,PRCLF29VAM0,2025-07,,,1.0,Missing documents customer to provide,59.375
625,REQ06IWP0EO1EQX,PRC3IM7XSXI,2025-03,3.2916666666666665,1-4 days,3.0,Unknown,2.0833333333333335
625,REQ06IWP0EO1EQX,PRC3IM7XSXI,2025-03,3.2916666666666665,1-4 days,3.0,Unknown,1.75
626,REQMGP44DZ208EB,PRCVN2QW8LG,2025-08,,,1.0,Payment pending confirm receipt,31.5
635,REQDFBRE72T4DV8,PRCAAC50JVQ,2025-01,,,2.0,Unknown,2.5416666666666665
635,REQDFBRE72T4DV8,PRCAAC50JVQ,2025-01,,,2.0,Unknown,2.0833333333333335
641,REQRV6RIJU8BTXS,PRCI5T14DUH,2025-03,,,1.0,Payment pending confirm receipt,62.375
643,REQFX2UND496SGF,PRC6O55RD76,2025-07,,,1.0,Underwriting questions review needed,2.875
645,REQ9XF4KEP2WUL1,PRC5UTMMNMS,2025-03,,,1.0,Customer request waiting response,30.75
648,REQIPQBIFTX182W,PRCVU8GEGFL,2025-01,2.9583333333333335,1-4 days,1.0,Missing documents customer to provide,1.0416666666666667
651,REQS4KFQH16MNH7,PRCBC8AFDHG,2025-06,,,3.0,Unknown,2.2916666666666665
651,REQS4KFQH16MNH7,PRCBC8AFDHG,2025-06,,,3.0,Unknown,0.5
651,REQS4KFQH16MNH7,PRCBC8AFDHG,2025-06,,,3.0,Unknown,0.6666666666666666
656,REQKRYW6LE9A1I3,PRCUYL27GHH,2025-07,,,1.0,Payment pending confirm receipt,1.9583333333333333
657,REQ7CM8HCKYLVHY,PRCCV1WVOW6,2025-10,,,1.0,Customer request waiting response,29.791666666666668
660,REQAP98W0FHKW4I,PRC3G4ZQFFK,2025-11,,,1.0,Unknown,2.2083333333333335
662,REQX4LNFB3ZRJ7E,PRC7SMZP34Q,2025-01,,,3.0,System issue retry later,0.9166666666666666
662,REQX4LNFB3ZRJ7E,PRC7SMZP34Q,2025-01,,,3.0,System issue retry later,1.4166666666666667
662,REQX4LNFB3ZRJ7E,PRC7SMZP34Q,2025-01,,,3.0,System issue retry later,0.6666666666666666
669,REQOJUNN1BYTD6N,PRC8B8IDHQM,2025-08,,,2.0,Payment pending confirm receipt,0.625
669,REQOJUNN1BYTD6N,PRC8B8IDHQM,2025-08,,,2.0,Payment pending confirm receipt,3.0
671,REQBQ45AD1YED00,PRCPCUYPAKC,2025-07,,,1.0,Underwriting questions review needed,2.0833333333333335
672,REQNGT8OGH35KM9,PRC59P5SQGQ,2025-11,,,1.0,Unknown,0.9166666666666666
674,REQWA5OZQIOVP1T,PRCFY1TCZGZ,2025-02,,,1.0,Missing documents customer to provide,1.7916666666666667
675,REQZ9546PRTIWLX,PRCGSZCFESC,2025-06,,,1.0,Underwriting questions review needed,2.375
676,REQ8ZK739P5A14M,PRCVUGALT39,2025-02,,,1.0,Unknown,0.9166666666666666
678,REQIJFVTPA7CJ14,PRCV5VOKNOV,2025-07,,,3.0,Unknown,0.16666666666666666
678,REQIJFVTPA7CJ14,PRCV5VOKNOV,2025-07,,,3.0,Unknown,0.6666666666666666
678,REQIJFVTPA7CJ14,PRCV5VOKNOV,2025-07,,,3.0,Unknown,0.7083333333333334
683,REQGIUKJ6Z8MS75,PRC3GC4ZRE0,2025-12,,,3.0,Payment pending confirm receipt,60.916666666666664
683,REQGIUKJ6Z8MS75,PRC3GC4ZRE0,2025-12,,,3.0,Payment pending confirm receipt,1.2083333333333333
683,REQGIUKJ6Z8MS75,PRC3GC4ZRE0,2025-12,,,3.0,Payment pending confirm receipt,0.25
684,REQ6FFEN7OLKFLO,PRC7BGJM5CG,2025-04,,,1.0,Underwriting questions review needed,1.0
685,REQ33MAW8W4CNE1,PRCM9JPBV4W,2025-06,3.5833333333333335,1-4 days,3.0,Underwriting questions review needed,91.54166666666667
685,REQ33MAW8W4CNE1,PRCM9JPBV4W,2025-06,3.5833333333333335,1-4 days,3.0,Underwriting questions review needed,31.0
686,REQ2LA3X5IB3VWL,PRCN3Q6XE9P,2025-04,,,1.0,System issue retry later,0.9583333333333334
687,REQ9T9XIMUU1KSR,PRC0V2G0RM8,2025-05,,,1.0,System issue retry later,1.9583333333333333
688,REQQ96SEN3V8VBR,PRCOLEP2WLN,2025-01,,,1.0,System issue retry later,0.08333333333333333
689,REQDJ4C6EYNCF7B,PRC2RXRRT32,2025-01,,,1.0,Missing documents customer to provide,0.25
690,REQTZP33E82NN6D,PRCSVNYHDGF,2025-08,,,2.0,Missing documents customer to provide,59.041666666666664
690,REQTZP33E82NN6D,PRCSVNYHDGF,2025-08,,,2.0,Missing documents customer to provide,0.125
691,REQ5PP2RQHAMJI8,PRC57C9EFN6,2025-09,4.166666666666667,5-7 days,1.0,Payment pending confirm receipt,30.166666666666668
694,REQQ4UEK4KBNKN4,PRCJDMZY79S,2025-11,,,1.0,System issue retry later,1.4166666666666667
695,REQCPW9O8WU3UF3,PRC9QZYGV5N,2025-01,2.25,1-4 days,1.0,Payment pending confirm receipt,30.916666666666668
696,REQNRMFKY3LUR0H,PRCOOFQ3A8G,2025-01,2.1666666666666665,1-4 days,1.0,Payment pending confirm receipt,2.7083333333333335
697,REQ26ZYSNGLB9HI,PRCJH41HT4N,2025-07,,,1.0,Payment pending confirm receipt,60.416666666666664
700,REQIW3IO1W36COE,PRCOLWGR19H,2025-01,5.583333333333333,5-7 days,1.0,Payment pending confirm receipt,0.041666666666666664
703,REQ9VQUI9UR3SCT,PRCRUAP1BPN,2025-12,,,1.0,Customer request waiting response,91.45833333333333
705,REQ5QCQZBPWAO3C,PRCJ2VZEJ1M,2025-04,,,2.0,Missing documents customer to provide,0.75
705,REQ5QCQZBPWAO3C,PRCJ2VZEJ1M,2025-04,,,2.0,Missing documents customer to provide,0.625
708,REQDJBZ3GJCLSF8,PRCV3PWG99F,2025-05,6.416666666666667,5-7 days,2.0,Payment pending confirm receipt,91.75
708,REQDJBZ3GJCLSF8,PRCV3PWG99F,2025-05,6.416666666666667,5-7 days,2.0,Payment pending confirm receipt,30.0
711,REQMFOZYBBM6S7G,PRC7Z7OEOF9,2025-11,,,1.0,Payment pending confirm receipt,1.6666666666666667
713,REQ2EGTYFIUIJTX,PRCSZC5KSFL,2025-04,,,1.0,Customer request waiting response,0.3333333333333333
714,REQPUXOYW8R8JSI,PRCTYYN43HB,2025-08,,,1.0,Unknown,1.0833333333333333
722,REQN4DXQK6T0DVR,PRC9GYW3UMS,2025-09,9.416666666666666,7+ days,1.0,Unknown,1.875
724,REQ38BCETMJY93I,PRCVX4R0IGA,2025-03,,,1.0,Underwriting questions review needed,0.6666666666666666
726,REQT927WYHA9LAE,PRCOJTQQ1JU,2025-09,1.0833333333333333,1-4 days,1.0,Payment pending confirm receipt,62.541666666666664
728,REQZ1D1OE9QHYKU,PRCP8H47XET,2025-01,,,2.0,Unknown,0.7083333333333334
728,REQZ1D1OE9QHYKU,PRCP8H47XET,2025-01,,,2.0,Unknown,2.5
729,REQO4SSPJ018UIF,PRCRB8XSOMO,2025-04,,,1.0,Customer request waiting response,1.2916666666666667
732,REQK21QM3C0K80A,PRC2JW8YWIK,2025-09,,,2.0,System issue retry later,91.875
733,REQYV9TPZVE9W5E,PRC23C6VC7R,2025-02,,,3.0,Unknown,2.75
733,REQYV9TPZVE9W5E,PRC23C6VC7R,2025-02,,,3.0,Unknown,1.375
733,REQYV9TPZVE9W5E,PRC23C6VC7R,2025-02,,,3.0,Unknown,1.9166666666666667
737,REQZ9U7H2S4PGUR,PRCG0TFLWT1,2025-12,2.4166666666666665,1-4 days,2.0,Payment pending confirm receipt,1.4166666666666667
737,REQZ9U7H2S4PGUR,PRCG0TFLWT1,2025-12,2.4166666666666665,1-4 days,2.0,Payment pending confirm receipt,32.916666666666664
742,REQ3PVEDL8Z0ENV,PRCRGP5ZVHF,2025-11,,,1.0,Unknown,30.75
744,REQ1TR0MZ4ORLVR,PRCOR5TMKFT,2025-11,,,1.0,System issue retry later,30.25
745,REQ92LQH9J4JN6F,PRC1SXT05SU,2025-10,,,1.0,Missing documents customer to provide,61.0
749,REQ21QMRCK2Q44N,PRCHQLNA543,2025-12,6.625,5-7 days,1.0,Customer request waiting response,1.7916666666666667
750,REQFAUTB775L322,PRCGZUYKC5J,2025-09,,,2.0,Missing documents customer to provide,1.9166666666666667
750,REQFAUTB775L322,PRCGZUYKC5J,2025-09,,,2.0,Missing documents customer to provide,1.2083333333333333
752,REQ6PYG695E2H6N,PRC9N7B725Q,2025-08,,,1.0,Missing documents customer to provide,2.8333333333333335
755,REQWIYL1CF9CPLX,PRCEJ0OY0T5,2025-03,1.3333333333333333,1-4 days,2.0,Customer request waiting response,30.583333333333332
755,REQWIYL1CF9CPLX,PRCEJ0OY0T5,2025-03,1.3333333333333333,1-4 days,2.0,Customer request waiting response,90.70833333333333
760,REQGPI36PT1N04Y,PRC6DWKBCC7,2025-07,,,1.0,Payment pending confirm receipt,0.5416666666666666
761,REQFVLS44OMPN7W,PRCL6XGQL8M,2025-06,,,1.0,Unknown,1.2083333333333333
763,REQPPXM1SFNFHOQ,PRCS4KXHUBL,2025-11,,,1.0,Underwriting questions review needed,1.75
764,REQB0KN7LVMLBTW,PRCS3A3BJHM,2025-10,4.166666666666667,5-7 days,3.0,Customer request waiting response,29.791666666666668
764,REQB0KN7LVMLBTW,PRCS3A3BJHM,2025-10,4.166666666666667,5-7 days,3.0,Customer request waiting response,91.20833333333333
766,REQQ4S37KCH9EHN,PRCXVT7KGN8,2025-07,,,1.0,Unknown,60.708333333333336
769,REQ9UVWS7605EZR,PRCTJQV698S,2025-06,7.291666666666667,7+ days,1.0,System issue retry later,30.708333333333332
770,REQ7K2H3C1OMRHG,PRCTN0TA9UG,2025-09,,,1.0,Payment pending confirm receipt,0.9583333333333334
774,REQVFAYQJ839V0C,PRCL6C0Z9LR,2025-08,,,1.0,Unknown,2.3333333333333335
775,REQQGEAJXET6VL8,PRC2U143ZT0,2025-05,,,1.0,Missing documents customer to provide,29.791666666666668
776,REQ9QP0T6GYGXSK,PRCO6N0SNN7,2025-06,,,1.0,System issue retry later,0.9166666666666666
778,REQ2APDBUH3AOOH,PRCNJ95H9ZW,2025-04,,,3.0,Customer request waiting response,0.625
778,REQ2APDBUH3AOOH,PRCNJ95H9ZW,2025-04,,,3.0,Customer request waiting response,1.375
780,REQV9TEV4XCO7YS,PRCM0IT1HGF,2025-07,,,1.0,Unknown,60.708333333333336
783,REQDHFCF0AFJ3U3,PRCV5QGFBCQ,2025-10,,,1.0,Payment pending confirm receipt,2.0833333333333335
785,REQ3UMEG5PCPO8V,PRCCG6NTNCP,2025-01,,,2.0,Missing documents customer to provide,0.5416666666666666
785,REQ3UMEG5PCPO8V,PRCCG6NTNCP,2025-01,,,2.0,Missing documents customer to provide,61.208333333333336
788,REQDE4MZKQAXECE,PRCU2HBGJP5,2025-09,2.125,1-4 days,1.0,Unknown,31.916666666666668
789,REQ22RIOXRCUOZH,PRCQOFAS2SR,2025-12,,,1.0,Missing documents customer to provide,1.375
794,REQRE4Z5XRYWC6W,PRC8PQZWGX0,2025-12,,,2.0,Customer request waiting response,1.4583333333333333
794,REQRE4Z5XRYWC6W,PRC8PQZWGX0,2025-12,,,2.0,Customer request waiting response,58.833333333333336
799,REQLCV8FONOUM4E,PRCYR614DPC,2025-06,,,2.0,System issue retry later,0.6666666666666666
799,REQLCV8FONOUM4E,PRCYR614DPC,2025-06,,,2.0,System issue retry later,2.875
804,REQII0M8ARN7O02,PRCLNT4CJV5,2025-08,,,1.0,System issue retry later,30.416666666666668
806,REQ7YDOHMS4FN8P,PRCY3UX5RW4,2025-08,,,3.0,Customer request waiting response,0.375
806,REQ7YDOHMS4FN8P,PRCY3UX5RW4,2025-08,,,3.0,Customer request waiting response,2.2916666666666665
806,REQ7YDOHMS4FN8P,PRCY3UX5RW4,2025-08,,,3.0,Customer request waiting response,2.375
808,REQU6WFCJODNAGU,PRC4RAT37MH,2025-09,,,1.0,Missing documents customer to provide,1.3333333333333333
812,REQROP48YG5RWWV,PRCB626ZNGV,2025-06,1.5416666666666667,1-4 days,1.0,Unknown,60.291666666666664
815,REQQEC8O270CZPC,PRCOLKSPYVW,2025-02,,,1.0,Payment pending confirm receipt,28.0
819,REQ4TZ9O6J53XUF,PRCETLAP0T9,2025-10,,,1.0,System issue retry later,0.2916666666666667
821,REQ5KGYUW4M97YT,PRCJRV5BWTY,2025-01,1.9583333333333333,1-4 days,2.0,System issue retry later,2.5416666666666665
821,REQ5KGYUW4M97YT,PRCJRV5BWTY,2025-01,1.9583333333333333,1-4 days,2.0,System issue retry later,2.6666666666666665
822,REQ7IF7KDLSGRPP,PRC4EVYVOJX,2025-03,,,1.0,Customer request waiting response,0.6666666666666666
824,REQFO25QX4S00FQ,PRCQ96NLACY,2025-08,10.041666666666666,7+ days,1.0,Payment pending confirm receipt,1.75
826,REQV5BALQZD6VOG,PRCYRDIJH82,2025-07,,,3.0,Missing documents customer to provide,1.1666666666666667
826,REQV5BALQZD6VOG,PRCYRDIJH82,2025-07,,,3.0,Missing documents customer to provide,1.0
826,REQV5BALQZD6VOG,PRCYRDIJH82,2025-07,,,3.0,Missing documents customer to provide,1.4583333333333333
830,REQ3FC77URF7ACI,PRCWAI7YWE5,2025-03,,,1.0,Payment pending confirm receipt,60.666666666666664
832,REQ8FZ6DAHGHDAR,PRC0BGLNJQL,2025-08,,,1.0,Underwriting questions review needed,0.5416666666666666
834,REQAENN36DWF1AP,PRCNNHEPWCW,2025-09,,,3.0,Underwriting questions review needed,1.5
834,REQAENN36DWF1AP,PRCNNHEPWCW,2025-09,,,3.0,Underwriting questions review needed,2.0833333333333335
834,REQAENN36DWF1AP,PRCNNHEPWCW,2025-09,,,3.0,Underwriting questions review needed,0.7916666666666666
836,REQXOA7M81C0NH0,PRC29BF0K70,2025-01,2.5833333333333335,1-4 days,1.0,System issue retry later,0.08333333333333333
838,REQ95590J1XZS15,PRC9JZFYJFP,2025-10,,,1.0,Unknown,0.16666666666666666
845,REQS7UWDEDK45DX,PRC4BW0ZLVY,2025-12,,,1.0,Underwriting questions review needed,0.9166666666666666
848,REQPAMCIMHS7UPU,PRCUN839ON5,2025-05,,,2.0,Payment pending confirm receipt,1.9583333333333333
851,REQ6BD5V7OJTZ7A,PRCDCLTFS39,2025-03,,,1.0,Payment pending confirm receipt,2.0833333333333335
853,REQN0ZH7TIS53HG,PRC7XCC5AR5,2025-09,3.5416666666666665,1-4 days,1.0,Unknown,0.9166666666666666
862,REQ496279LRW4RK,PRCXL3E67CU,2025-07,,,1.0,Unknown,0.20833333333333334
866,REQSJLUMTXBMAI7,PRCGAQ3SPZQ,2025-06,,,1.0,Missing documents customer to provide,61.916666666666664
867,REQIYKK6XGL75F5,PRC3U2WMXQT,2025-08,,,1.0,Payment pending confirm receipt,61.458333333333336
868,REQZ5EYZMIIS2L7,PRCXFDN2JZP,2025-06,,,1.0,Underwriting questions review needed,2.5
869,REQ2DV2YE4FMB7E,PRCL4LQJLAX,2025-11,,,1.0,Underwriting questions review needed,91.16666666666667
873,REQKGSNC0PKBBM1,PRCB4J217I2,2025-02,,,2.0,Customer request waiting response,31.458333333333332
873,REQKGSNC0PKBBM1,PRCB4J217I2,2025-02,,,2.0,Customer request waiting response,30.75
876,REQKB2EIBBFS1ZF,PRCI3XQ1TLM,2025-04,2.0833333333333335,1-4 days,1.0,Underwriting questions review needed,28.041666666666668
879,REQT5FWC2RS8NOK,PRC2Y5PNB2K,2025-12,,,1.0,Missing documents customer to provide,0.5833333333333334
888,REQ1OCSSB8Z2NZ3,PRCPJ1NGHYJ,2025-01,,,1.0,Underwriting questions review needed,31.458333333333332
896,REQ0X5CSN0ZMPBH,PRCWHDD437J,2025-04,,,1.0,Customer request waiting response,91.91666666666667
903,REQNXLXL39OSR3Z,PRC1AN90SJN,2025-12,,,1.0,Unknown,0.75
904,REQEPYH8UU4BIBF,PRCZ6IADSMR,2025-11,,,1.0,Customer request waiting response,0.4583333333333333
907,REQ76URCQS2Z2O7,PRCM66DT6JM,2025-05,,,1.0,Missing documents customer to provide,2.625
908,REQWUHON3R84AFF,PRC07D1A5XQ,2025-10,5.166666666666667,5-7 days,2.0,Missing documents customer to provide,0.041666666666666664
908,REQWUHON3R84AFF,PRC07D1A5XQ,2025-10,5.166666666666667,5-7 days,2.0,Missing documents customer to provide,30.208333333333332
909,REQL370AZJBF2HB,PRC0RWB9A31,2025-12,,,1.0,Customer request waiting response,2.4166666666666665
912,REQRIVEIBESCJ4K,PRCA6YFDQP6,2025-08,,,1.0,Payment pending confirm receipt,1.875
913,REQHGZIVDFIYT04,PRC7SBMFP9Q,2025-04,,,2.0,Payment pending confirm receipt,61.083333333333336
913,REQHGZIVDFIYT04,PRC7SBMFP9Q,2025-04,,,2.0,Payment pending confirm receipt,61.291666666666664
915,REQ2H1LHLUL487B,PRCTQ0TYREO,2025-04,4.041666666666667,5-7 days,1.0,System issue retry later,90.66666666666667
917,REQICQG21E0Y7HP,PRCCA4URE6R,2025-12,,,1.0,Missing documents customer to provide,2.375
918,REQ5ZAB158UML3J,PRCZ56SR203,2025-11,,,1.0,Payment pending confirm receipt,29.875
919,REQBE7AVES9Z6E1,PRC92V0PKQU,2025-05,9.041666666666666,7+ days,1.0,Underwriting questions review needed,2.625
920,REQRAY9Z63JCVG9,PRC10ANO31T,2025-10,,,1.0,Customer request waiting response,0.7083333333333334
922,REQGTGBOD7DAAQH,PRC7EXGBWZD,2025-10,2.2083333333333335,1-4 days,1.0,Missing documents customer to provide,1.0
923,REQFWAZDTMGXZPR,PRCK6W61ZSE,2025-10,,,1.0,Payment pending confirm receipt,1.4166666666666667
924,REQ34866JQ3I0HG,PRCJG3705L5,2025-06,,,1.0,Customer request waiting response,0.8333333333333334
925,REQTSW9LE36I8ZZ,PRCPQPKGK9G,2025-10,4.291666666666667,5-7 days,2.0,Underwriting questions review needed,1.2083333333333333
925,REQTSW9LE36I8ZZ,PRCPQPKGK9G,2025-10,4.291666666666667,5-7 days,2.0,Underwriting questions review needed,0.9166666666666666
926,REQZCYF9KNSTRG8,PRCSQNZNSHX,2025-07,,,1.0,Unknown,61.166666666666664
927,REQSPARLWEKZ2TM,PRCN3I3QYK0,2025-01,,,1.0,Payment pending confirm receipt,61.041666666666664
930,REQN6J5KHFB4MCT,PRCW8ZI7NVI,2025-11,,,1.0,Missing documents customer to provide,29.791666666666668
932,REQH6W9D6SN65CI,PRC7OC20W75,2025-04,,,1.0,System issue retry later,2.625
936,REQEKKIVM6VPNKJ,PRC8UN6M7TA,2025-08,,,1.0,Missing documents customer to provide,30.791666666666668
937,REQ99N6ISVK2LL9,PRCY402CO35,2025-03,,,1.0,Payment pending confirm receipt,1.8333333333333333
938,REQCO33YEID9ECW,PRCEFF4O3XH,2025-01,,,1.0,Underwriting questions review needed,1.9166666666666667
943,REQ4SCTX3CU8MYP,PRCHLKM6344,2025-11,,,1.0,Payment pending confirm receipt,1.625
944,REQQOOST5WJ08VO,PRCE6YLFGNH,2025-05,,,1.0,Payment pending confirm receipt,0.5
947,REQEHA050ZU8RZL,PRCQOAEANHQ,2025-12,,,1.0,Underwriting questions review needed,0.625
950,REQKT8NOMTTU2B1,PRC5E36529Z,2025-10,,,1.0,System issue retry later,0.5416666666666666
953,REQQWQCMXNG02AT,PRC1HMYSAZU,2025-04,,,2.0,Customer request waiting response,2.8333333333333335
953,REQQWQCMXNG02AT,PRC1HMYSAZU,2025-04,,,2.0,Customer request waiting response,0.8333333333333334
955,REQSJ4Z617T3LUQ,PRCLSCIMWV9,2025-04,,,1.0,Unknown,58.666666666666664
959,REQ7CR5XUDDMY9W,PRCGNU97CFD,2025-02,,,3.0,Missing documents customer to provide,2.2083333333333335
959,REQ7CR5XUDDMY9W,PRCGNU97CFD,2025-02,,,3.0,Missing documents customer to provide,91.70833333333333
959,REQ7CR5XUDDMY9W,PRCGNU97CFD,2025-02,,,3.0,Missing documents customer to provide,0.3333333333333333
966,REQ6GSWLAF0ROMQ,PRCJIC9PCUR,2025-09,,,1.0,Unknown,91.91666666666667
969,REQMW4OKBIJPJ4L,PRCM27IFJQ8,2025-03,,,1.0,Missing documents customer to provide,2.4166666666666665
971,REQFVLMUMN1EZLI,PRCXGT2PWH2,2025-12,,,1.0,Missing documents customer to provide,30.541666666666668
972,REQ7F6I1O18CWFJ,PRCIF4E86AQ,2025-07,4.541666666666667,5-7 days,1.0,Unknown,88.41666666666667
977,REQA84CWN6UDLL2,PRC3L2XQ5VO,2025-03,,,2.0,Unknown,2.4166666666666665
978,REQS7LK5I4GBY7R,PRCHE5X5FQ5,2025-05,,,1.0,Underwriting questions review needed,0.041666666666666664
980,REQIPRDMY611VHO,PRCVLSB1IPF,2025-05,,,3.0,Customer request waiting response,31.291666666666668
980,REQIPRDMY611VHO,PRCVLSB1IPF,2025-05,,,3.0,Customer request waiting response,88.66666666666667
